event_id,event_name,event_type,timestamp,user_id,persona,src_ip,domain_name,city,country,os,user_agent,device_type,login_type,tls_version,records_accessed,query_complexity,is_admin_action,label,scenario
evt_test_00549,ConnectedAppOAuth,auth,2026-03-18T16:17:04+00:00,u_sales_traveler_002,traveling_sales_rep,172.16.4.210,mycompany.my.salesforce.com,Boston,US,iOS,SalesforceMobileSDK iOS,mobile,OAuth,TLS1.2,38,0,False,0,benign
evt_test_00550,DashboardView,data_access,2026-03-19T19:25:16+00:00,u_sales_traveler_002,traveling_sales_rep,172.16.4.136,mycompany.my.salesforce.com,San Francisco,US,macOS,Mozilla/5.0 macOS Safari,laptop,SSO,TLS1.3,13,0,False,0,benign
evt_test_00551,Logout,auth,2026-03-20T19:59:36+00:00,u_sales_traveler_002,traveling_sales_rep,172.16.4.165,login.salesforce.com,Austin,US,iOS,SalesforceMobileSDK iOS,laptop,SSO,TLS1.3,18,0,False,0,benign
evt_test_00552,SOQLQuery,query,2026-03-21T19:20:55+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.0.167,login.salesforce.com,Boston,US,macOS,Mozilla/5.0 macOS Safari,laptop,OAuth,TLS1.3,75,4,False,0,benign
evt_test_00553,Logout,auth,2026-03-22T09:09:12+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.0.67,mycompany.my.salesforce.com,San Francisco,US,iOS,SalesforceMobileSDK iOS,laptop,OAuth,TLS1.3,16,0,False,0,benign
evt_test_00554,ConnectedAppOAuth,auth,2026-03-23T10:01:16+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.1.173,login.salesforce.com,New York,US,iOS,SalesforceMobileSDK iOS,mobile,SSO,TLS1.3,18,0,False,0,benign
evt_test_00555,Login,auth,2026-03-24T15:55:04+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.1.234,mycompany.my.salesforce.com,New York,US,iOS,SalesforceMobileSDK iOS,laptop,SSO,TLS1.3,39,0,False,0,benign
evt_test_00556,Logout,auth,2026-03-25T22:16:31+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.0.65,login.salesforce.com,Boston,US,iOS,SalesforceMobileSDK iOS,mobile,OAuth,TLS1.3,34,0,False,0,benign
evt_test_00557,ConnectedAppOAuth,auth,2026-03-26T09:11:13+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.1.117,mycompany.my.salesforce.com,Boston,US,macOS,Mozilla/5.0 macOS Safari,mobile,OAuth,TLS1.3,10,0,False,0,benign
evt_test_00558,SOQLQuery,query,2026-03-27T19:30:43+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.0.76,login.salesforce.com,San Francisco,US,iOS,SalesforceMobileSDK iOS,laptop,OAuth,TLS1.3,94,1,False,0,benign
evt_test_00559,Login,auth,2026-03-30T14:35:24+00:00,u_sales_traveler_002,traveling_sales_rep,185.199.108.77,mycompany.my.salesforce.com,Singapore,SG,Windows,Mozilla/5.0 Windows Chrome,desktop,SSO,TLS1.3,16,0,False,1,impossible_travel
evt_test_00560,Login,auth,2026-03-31T08:59:52+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.0.81,login.salesforce.com,New York,US,Linux,Mozilla/5.0 Linux Firefox,desktop,SSO,TLS1.3,20,0,False,1,unusual_os
evt_test_00561,ReportExport,data_access,2026-04-01T21:47:26+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.1.188,mycompany.my.salesforce.com,New York,US,macOS,Mozilla/5.0 macOS Safari,mobile,SSO,TLS1.3,9500,1,False,1,large_data_export
evt_test_00562,Login,auth,2026-04-02T06:48:03+00:00,u_sales_traveler_002,traveling_sales_rep,185.199.108.77,login.salesforce.com,Singapore,SG,Windows,Mozilla/5.0 Windows Chrome,desktop,OAuth,TLS1.3,30,0,False,1,impossible_travel
evt_test_00563,Login,auth,2026-04-03T09:10:15+00:00,u_sales_traveler_002,traveling_sales_rep,172.16.4.187,login.salesforce.com,San Francisco,US,Linux,Mozilla/5.0 Linux Firefox,desktop,OAuth,TLS1.3,47,3,False,1,unusual_os
evt_test_00564,ReportExport,data_access,2026-04-04T16:51:18+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.0.26,mycompany.my.salesforce.com,Boston,US,macOS,Mozilla/5.0 macOS Safari,mobile,OAuth,TLS1.2,9500,1,False,1,large_data_export
evt_test_00565,Login,auth,2026-04-05T20:12:16+00:00,u_sales_traveler_002,traveling_sales_rep,198.51.100.19,login.salesforce.com,Singapore,SG,Windows,Mozilla/5.0 Windows Chrome,desktop,SSO,TLS1.3,6,0,False,1,impossible_travel
evt_test_00566,Login,auth,2026-04-06T09:00:45+00:00,u_sales_traveler_002,traveling_sales_rep,172.16.4.116,mycompany.my.salesforce.com,New York,US,Linux,Mozilla/5.0 Linux Firefox,desktop,OAuth,TLS1.2,37,0,False,1,unusual_os
evt_test_00787,Login,auth,2026-03-15T22:04:00+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.43,login.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,laptop,Password,TLS1.3,6,0,False,0,benign
evt_test_00788,DashboardView,data_access,2026-03-16T19:18:07+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.20,login.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,desktop,SSO,TLS1.3,29,0,False,0,benign
evt_test_00789,BulkDataExport,data_export,2026-03-17T22:27:59+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.74,login.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,desktop,Password,TLS1.3,591,4,False,0,benign
evt_test_00790,SOQLQuery,query,2026-03-18T22:25:11+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.214,mycompany.my.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,laptop,Password,TLS1.3,243,5,False,0,benign
evt_test_00791,SOQLQuery,query,2026-03-19T00:41:27+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.74,login.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,laptop,SSO,TLS1.2,586,6,False,0,benign
evt_test_00792,SOQLQuery,query,2026-03-20T23:10:34+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.21,login.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,laptop,SSO,TLS1.3,359,4,False,0,benign
evt_test_00793,SOQLQuery,query,2026-03-21T23:05:36+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.149,mycompany.my.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,laptop,SSO,TLS1.2,478,6,False,0,benign
evt_test_00794,SOQLQuery,query,2026-03-22T23:25:32+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.85,mycompany.my.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,desktop,Password,TLS1.3,296,6,False,0,benign
evt_test_00795,Login,auth,2026-03-23T21:01:37+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.127,login.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,laptop,Password,TLS1.2,33,0,False,0,benign
evt_test_00796,Login,auth,2026-03-24T21:32:33+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.119,login.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,laptop,Password,TLS1.3,10,0,False,0,benign
evt_test_00797,SOQLQuery,query,2026-03-25T22:13:39+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.44,mycompany.my.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,desktop,SSO,TLS1.3,525,6,False,0,benign
evt_test_00798,SOQLQuery,query,2026-03-26T20:29:20+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.80,login.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,desktop,SSO,TLS1.3,222,3,False,0,benign
evt_test_00799,SOQLQuery,query,2026-03-27T02:16:30+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.200,mycompany.my.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,laptop,SSO,TLS1.3,883,6,False,0,benign
evt_test_00800,ConnectedAppOAuth,auth,2026-03-28T01:54:39+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.117,mycompany.my.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,desktop,Password,TLS1.3,26,0,False,0,benign
evt_test_00801,ConnectedAppOAuth,auth,2026-03-15T03:00:09+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.79,mycompany.my.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,laptop,SSO,TLS1.3,16,0,False,0,benign
evt_test_00802,Logout,auth,2026-03-16T02:29:41+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.32,login.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,laptop,SSO,TLS1.3,23,0,False,0,benign
evt_test_00803,ConnectedAppOAuth,auth,2026-03-17T20:20:21+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.59,mycompany.my.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,desktop,SSO,TLS1.3,22,0,False,0,benign
evt_test_00804,ReportExport,data_access,2026-03-18T00:36:02+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.20,mycompany.my.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,laptop,Password,TLS1.3,727,6,False,0,benign
evt_test_00805,SOQLQuery,query,2026-03-19T23:16:40+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.26,login.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,desktop,SSO,TLS1.3,312,6,False,0,benign
evt_test_00806,SOQLQuery,query,2026-03-20T23:11:53+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.28,mycompany.my.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,laptop,Password,TLS1.3,173,5,False,0,benign
evt_test_00807,SOQLQuery,query,2026-03-21T02:30:34+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.183,mycompany.my.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,desktop,Password,TLS1.3,337,7,False,0,benign
evt_test_00808,SOQLQuery,query,2026-03-22T04:39:09+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.175,mycompany.my.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,laptop,SSO,TLS1.2,1472,5,False,0,benign
evt_test_00809,SOQLQuery,query,2026-03-23T20:50:43+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.72,login.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,desktop,Password,TLS1.3,249,6,False,0,benign
evt_test_00810,ConnectedAppOAuth,auth,2026-03-24T01:44:34+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.158,mycompany.my.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,laptop,SSO,TLS1.3,13,0,False,0,benign
evt_test_00811,Login,auth,2026-03-25T23:32:52+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.184,mycompany.my.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,laptop,Password,TLS1.3,20,0,False,0,benign
evt_test_00812,SOQLQuery,query,2026-03-26T21:29:27+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.50,login.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,laptop,Password,TLS1.3,259,7,False,0,benign
evt_test_00813,ConnectedAppOAuth,auth,2026-03-27T20:41:01+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.31,mycompany.my.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,laptop,SSO,TLS1.3,7,0,False,0,benign
evt_test_00814,SOQLQuery,query,2026-03-28T22:14:49+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.146,mycompany.my.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,desktop,SSO,TLS1.2,622,5,False,0,benign
evt_test_00815,SOQLQuery,query,2026-03-15T01:58:52+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.6,mycompany.my.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,desktop,SSO,TLS1.3,513,6,False,0,benign
evt_test_00816,SOQLQuery,query,2026-03-16T22:00:57+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.13,login.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,desktop,SSO,TLS1.2,239,6,False,0,benign
evt_test_00817,SOQLQuery,query,2026-03-17T04:27:15+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.54,mycompany.my.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,laptop,SSO,TLS1.3,556,5,False,0,benign
evt_test_00818,SOQLQuery,query,2026-03-18T01:57:20+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.116,login.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,laptop,SSO,TLS1.3,291,5,False,0,benign
evt_test_00819,SOQLQuery,query,2026-03-19T03:10:20+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.28,login.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,desktop,SSO,TLS1.3,423,4,False,0,benign
evt_test_00820,SOQLQuery,query,2026-03-20T04:24:01+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.121,mycompany.my.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,laptop,SSO,TLS1.2,216,8,False,0,benign
evt_test_00821,DashboardView,data_access,2026-03-21T19:17:05+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.165,login.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,desktop,SSO,TLS1.2,17,0,False,0,benign
evt_test_00822,Login,auth,2026-03-22T21:05:04+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.221,mycompany.my.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,desktop,SSO,TLS1.3,17,0,False,0,benign
evt_test_00823,SOQLQuery,query,2026-03-23T02:40:04+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.180,mycompany.my.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,laptop,Password,TLS1.3,424,4,False,0,benign
evt_test_00824,SOQLQuery,query,2026-03-24T23:00:57+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.173,login.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,laptop,SSO,TLS1.3,545,5,False,0,benign
evt_test_00825,ConnectedAppOAuth,auth,2026-03-25T22:38:01+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.137,login.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,desktop,SSO,TLS1.3,8,0,False,0,benign
evt_test_00826,SOQLQuery,query,2026-03-26T21:14:05+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.73,mycompany.my.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,desktop,Password,TLS1.2,405,6,False,0,benign
evt_test_00827,SOQLQuery,query,2026-03-27T01:32:25+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.69,login.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,desktop,SSO,TLS1.3,298,6,False,0,benign
evt_test_00828,DashboardView,data_access,2026-03-28T22:46:31+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.231,mycompany.my.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,desktop,Password,TLS1.3,11,0,False,0,benign
evt_test_00829,SOQLQuery,query,2026-03-15T01:12:36+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.100,login.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,desktop,Password,TLS1.2,633,6,False,0,benign
evt_test_00830,BulkDataExport,data_export,2026-03-16T01:01:07+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.212,mycompany.my.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,desktop,Password,TLS1.3,584,4,False,0,benign
evt_test_00831,SOQLQuery,query,2026-03-17T00:09:49+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.36,login.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,desktop,Password,TLS1.3,331,7,False,0,benign
evt_test_00832,Logout,auth,2026-03-18T20:24:18+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.139,login.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,laptop,SSO,TLS1.3,36,0,False,0,benign
evt_test_00833,Login,auth,2026-03-19T22:12:03+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.132,login.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,desktop,Password,TLS1.3,21,0,False,0,benign
evt_test_00834,SOQLQuery,query,2026-03-20T22:36:01+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.9,login.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,desktop,Password,TLS1.3,278,4,False,0,benign
evt_test_00835,ConnectedAppOAuth,auth,2026-03-21T20:30:06+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.190,mycompany.my.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,desktop,Password,TLS1.3,2,0,False,0,benign
evt_test_00836,SOQLQuery,query,2026-03-22T04:03:25+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.183,mycompany.my.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,desktop,Password,TLS1.3,296,5,False,0,benign
evt_test_00837,Login,auth,2026-03-23T19:52:00+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.31,mycompany.my.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,laptop,Password,TLS1.2,15,0,False,0,benign
evt_test_00838,SOQLQuery,query,2026-03-24T23:56:50+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.33,login.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,laptop,Password,TLS1.2,302,7,False,0,benign
evt_test_00839,SOQLQuery,query,2026-03-25T21:37:29+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.37,mycompany.my.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,laptop,SSO,TLS1.3,694,7,False,0,benign
evt_test_00840,ConnectedAppOAuth,auth,2026-03-26T02:42:31+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.87,mycompany.my.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,laptop,SSO,TLS1.2,37,0,False,0,benign
evt_test_00841,Login,auth,2026-03-27T20:31:03+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.8,login.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,laptop,Password,TLS1.3,5,0,False,0,benign
evt_test_00842,UserPermissionChange,admin,2026-03-30T11:05:33+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.199,mycompany.my.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,laptop,Password,TLS1.3,20,0,True,1,daytime_admin_action
evt_test_00843,Login,auth,2026-03-31T02:55:39+00:00,u_nightowl_noah_003,nightowl_engineer,198.51.100.19,mycompany.my.salesforce.com,Moscow,RU,Linux,Mozilla/5.0 Linux Firefox,desktop,Password,TLS1.0,25,0,False,1,foreign_country_login
evt_test_00844,ConnectedAppOAuth,auth,2026-04-01T02:56:06+00:00,u_nightowl_noah_003,nightowl_engineer,45.83.12.44,evil-connected-app.example,Unknown,Unknown,Linux,Mozilla/5.0 Linux Firefox,laptop,OAuth,TLS1.2,383,5,False,1,suspicious_oauth
evt_test_00845,UserPermissionChange,admin,2026-04-02T11:05:35+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.95,mycompany.my.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,desktop,SSO,TLS1.2,20,0,True,1,daytime_admin_action
evt_test_00846,Login,auth,2026-04-03T23:23:06+00:00,u_nightowl_noah_003,nightowl_engineer,185.199.108.77,mycompany.my.salesforce.com,Moscow,RU,Linux,Mozilla/5.0 Linux Firefox,desktop,Password,TLS1.0,282,6,False,1,foreign_country_login
evt_test_00847,ConnectedAppOAuth,auth,2026-04-04T20:43:03+00:00,u_nightowl_noah_003,nightowl_engineer,45.83.12.44,evil-connected-app.example,Unknown,Unknown,macOS,Mozilla/5.0 macOS Safari,desktop,OAuth,TLS1.2,190,7,False,1,suspicious_oauth
evt_test_00848,UserPermissionChange,admin,2026-04-05T11:05:56+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.105,mycompany.my.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,laptop,SSO,TLS1.2,20,0,True,1,daytime_admin_action
evt_test_00849,Login,auth,2026-04-06T00:40:18+00:00,u_nightowl_noah_003,nightowl_engineer,91.207.174.9,login.salesforce.com,Moscow,RU,Linux,Mozilla/5.0 Linux Firefox,desktop,Password,TLS1.0,14,0,False,1,foreign_country_login
evt_test_01070,SOQLQuery,query,2026-03-15T13:45:35+00:00,u_complex_query_004,complex_query_engineer,10.51.2.58,login.salesforce.com,Denver,US,Linux,Mozilla/5.0 Linux Firefox,desktop,SSO,TLS1.3,774,7,False,0,benign
evt_test_01071,SOQLQuery,query,2026-03-16T15:50:10+00:00,u_complex_query_004,complex_query_engineer,10.51.2.105,login.salesforce.com,Denver,US,Linux,Mozilla/5.0 Linux Firefox,desktop,SSO,TLS1.3,1534,9,False,0,benign
evt_test_01072,BulkDataExport,data_export,2026-03-17T20:47:37+00:00,u_complex_query_004,complex_query_engineer,10.51.2.57,mycompany.my.salesforce.com,Denver,US,Linux,Mozilla/5.0 Linux Firefox,desktop,SSO,TLS1.3,1674,9,False,0,benign
evt_test_01073,SOQLQuery,query,2026-03-18T17:06:49+00:00,u_complex_query_004,complex_query_engineer,10.51.2.64,mycompany.my.salesforce.com,Denver,US,Linux,Mozilla/5.0 Linux Firefox,laptop,SSO,TLS1.3,2932,8,False,0,benign
evt_test_01074,SOQLQuery,query,2026-03-19T21:58:46+00:00,u_complex_query_004,complex_query_engineer,10.51.2.229,mycompany.my.salesforce.com,Denver,US,Linux,Mozilla/5.0 Linux Firefox,desktop,SSO,TLS1.3,1033,7,False,0,benign
evt_test_01075,Login,auth,2026-03-20T21:18:14+00:00,u_complex_query_004,complex_query_engineer,10.51.2.27,mycompany.my.salesforce.com,Denver,US,Linux,Mozilla/5.0 Linux Firefox,desktop,SSO,TLS1.3,32,0,False,0,benign
evt_test_01076,SOQLQuery,query,2026-03-21T19:06:55+00:00,u_complex_query_004,complex_query_engineer,10.51.2.220,mycompany.my.salesforce.com,Denver,US,Linux,Mozilla/5.0 Linux Firefox,desktop,SSO,TLS1.3,3168,8,False,0,benign
evt_test_01077,SOQLQuery,query,2026-03-22T09:06:45+00:00,u_complex_query_004,complex_query_engineer,10.51.2.67,mycompany.my.salesforce.com,Denver,US,Linux,Mozilla/5.0 Linux Firefox,desktop,SSO,TLS1.3,1664,9,False,0,benign
evt_test_01078,SOQLQuery,query,2026-03-23T18:33:55+00:00,u_complex_query_004,complex_query_engineer,10.51.2.15,login.salesforce.com,Denver,US,Linux,Mozilla/5.0 Linux Firefox,laptop,SSO,TLS1.3,1136,7,False,0,benign
evt_test_01079,SOQLQuery,query,2026-03-24T15:45:47+00:00,u_complex_query_004,complex_query_engineer,10.51.2.93,mycompany.my.salesforce.com,Denver,US,Linux,Mozilla/5.0 Linux Firefox,laptop,SSO,TLS1.3,1300,8,False,0,benign
evt_test_01080,SOQLQuery,query,2026-03-25T12:36:11+00:00,u_complex_query_004,complex_query_engineer,10.51.2.166,mycompany.my.salesforce.com,Denver,US,Linux,Mozilla/5.0 Linux Firefox,desktop,SSO,TLS1.3,1927,10,False,0,benign
evt_test_01081,SOQLQuery,query,2026-03-26T14:52:43+00:00,u_complex_query_004,complex_query_engineer,10.51.2.95,login.salesforce.com,Denver,US,Linux,Mozilla/5.0 Linux Firefox,laptop,SSO,TLS1.3,1675,7,False,0,benign
evt_test_01082,BulkDataExport,data_export,2026-03-27T17:49:55+00:00,u_complex_query_004,complex_query_engineer,10.51.2.194,mycompany.my.salesforce.com,Denver,US,Linux,Mozilla/5.0 Linux Firefox,desktop,SSO,TLS1.3,2505,9,False,0,benign
evt_test_01083,SOQLQuery,query,2026-03-28T14:39:34+00:00,u_complex_query_004,complex_query_engineer,10.51.2.86,mycompany.my.salesforce.com,Denver,US,Linux,Mozilla/5.0 Linux Firefox,laptop,SSO,TLS1.3,949,10,False,0,benign
evt_test_01084,SOQLQuery,query,2026-03-15T19:11:48+00:00,u_complex_query_004,complex_query_engineer,10.51.2.56,mycompany.my.salesforce.com,Denver,US,Linux,Mozilla/5.0 Linux Firefox,laptop,SSO,TLS1.3,851,8,False,0,benign
evt_test_01085,SOQLQuery,query,2026-03-16T14:01:07+00:00,u_complex_query_004,complex_query_engineer,10.51.2.153,mycompany.my.salesforce.com,Denver,US,Linux,Mozilla/5.0 Linux Firefox,desktop,SSO,TLS1.3,1850,8,False,0,benign
evt_test_01086,SOQLQuery,query,2026-03-17T10:05:45+00:00,u_complex_query_004,complex_query_engineer,10.51.2.223,mycompany.my.salesforce.com,Denver,US,Linux,Mozilla/5.0 Linux Firefox,desktop,SSO,TLS1.3,1449,10,False,0,benign
evt_test_01087,SOQLQuery,query,2026-03-18T10:54:47+00:00,u_complex_query_004,complex_query_engineer,10.51.2.162,login.salesforce.com,Denver,US,Linux,Mozilla/5.0 Linux Firefox,laptop,SSO,TLS1.3,1606,8,False,0,benign
evt_test_01088,SOQLQuery,query,2026-03-19T19:17:01+00:00,u_complex_query_004,complex_query_engineer,10.51.2.62,login.salesforce.com,Denver,US,Linux,Mozilla/5.0 Linux Firefox,desktop,SSO,TLS1.3,3841,7,False,0,benign
evt_test_01089,SOQLQuery,query,2026-03-20T13:15:01+00:00,u_complex_query_004,complex_query_engineer,10.51.2.219,mycompany.my.salesforce.com,Denver,US,Linux,Mozilla/5.0 Linux Firefox,desktop,SSO,TLS1.3,1630,7,False,0,benign
evt_test_01090,Logout,auth,2026-03-21T15:47:16+00:00,u_complex_query_004,complex_query_engineer,10.51.2.210,mycompany.my.salesforce.com,Denver,US,Linux,Mozilla/5.0 Linux Firefox,laptop,SSO,TLS1.3,37,0,False,0,benign
evt_test_01091,Logout,auth,2026-03-22T14:55:52+00:00,u_complex_query_004,complex_query_engineer,10.51.2.208,login.salesforce.com,Denver,US,Linux,Mozilla/5.0 Linux Firefox,desktop,SSO,TLS1.3,9,0,False,0,benign
evt_test_01092,SOQLQuery,query,2026-03-23T21:52:38+00:00,u_complex_query_004,complex_query_engineer,10.51.2.189,mycompany.my.salesforce.com,Denver,US,Linux,Mozilla/5.0 Linux Firefox,desktop,SSO,TLS1.3,2782,8,False,0,benign
evt_test_01093,SOQLQuery,query,2026-03-24T16:37:27+00:00,u_complex_query_004,complex_query_engineer,10.51.2.48,login.salesforce.com,Denver,US,Linux,Mozilla/5.0 Linux Firefox,laptop,SSO,TLS1.3,2990,6,False,0,benign
evt_test_01094,BulkDataExport,data_export,2026-03-25T19:22:04+00:00,u_complex_query_004,complex_query_engineer,10.51.2.150,mycompany.my.salesforce.com,Denver,US,Linux,Mozilla/5.0 Linux Firefox,desktop,SSO,TLS1.3,1330,7,False,0,benign
evt_test_01095,SOQLQuery,query,2026-03-26T19:28:19+00:00,u_complex_query_004,complex_query_engineer,10.51.2.89,login.salesforce.com,Denver,US,Linux,Mozilla/5.0 Linux Firefox,desktop,SSO,TLS1.2,1954,8,False,0,benign
