event_id,event_name,event_type,timestamp,user_id,persona,src_ip,domain_name,city,country,os,user_agent,device_type,login_type,tls_version,records_accessed,query_complexity,is_admin_action,label,scenario
evt_train_00360,Logout,auth,2026-02-01T15:46:53+00:00,u_sales_traveler_002,traveling_sales_rep,172.16.4.239,mycompany.my.salesforce.com,New York,US,iOS,SalesforceMobileSDK iOS,mobile,OAuth,TLS1.3,36,0,False,0,benign
evt_train_00361,Logout,auth,2026-02-02T11:26:32+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.0.148,login.salesforce.com,Austin,US,macOS,Mozilla/5.0 macOS Safari,mobile,OAuth,TLS1.3,17,0,False,0,benign
evt_train_00362,SOQLQuery,query,2026-02-03T18:36:30+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.0.198,mycompany.my.salesforce.com,San Francisco,US,macOS,Mozilla/5.0 macOS Safari,laptop,OAuth,TLS1.3,111,0,False,0,benign
evt_train_00363,Login,auth,2026-02-04T18:40:50+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.0.178,login.salesforce.com,Austin,US,iOS,SalesforceMobileSDK iOS,laptop,OAuth,TLS1.3,5,0,False,0,benign
evt_train_00364,Login,auth,2026-02-05T18:43:47+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.1.24,login.salesforce.com,San Francisco,US,iOS,SalesforceMobileSDK iOS,laptop,OAuth,TLS1.3,6,0,False,0,benign
evt_train_00365,DashboardView,data_access,2026-02-06T13:47:15+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.1.57,login.salesforce.com,Boston,US,iOS,SalesforceMobileSDK iOS,laptop,SSO,TLS1.3,13,0,False,0,benign
evt_train_00366,DashboardView,data_access,2026-02-07T21:39:00+00:00,u_sales_traveler_002,traveling_sales_rep,172.16.4.15,mycompany.my.salesforce.com,Boston,US,iOS,SalesforceMobileSDK iOS,mobile,OAuth,TLS1.3,6,0,False,0,benign
evt_train_00367,DashboardView,data_access,2026-02-08T13:48:36+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.0.18,mycompany.my.salesforce.com,Austin,US,iOS,SalesforceMobileSDK iOS,laptop,OAuth,TLS1.3,26,0,False,0,benign
evt_train_00368,SOQLQuery,query,2026-02-09T20:07:44+00:00,u_sales_traveler_002,traveling_sales_rep,172.16.4.122,mycompany.my.salesforce.com,San Francisco,US,macOS,Mozilla/5.0 macOS Safari,mobile,SSO,TLS1.2,98,2,False,0,benign
evt_train_00369,Login,auth,2026-02-10T14:15:17+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.1.161,mycompany.my.salesforce.com,San Francisco,US,macOS,Mozilla/5.0 macOS Safari,laptop,OAuth,TLS1.2,12,0,False,0,benign
evt_train_00370,ConnectedAppOAuth,auth,2026-02-11T20:11:36+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.0.152,login.salesforce.com,San Francisco,US,macOS,Mozilla/5.0 macOS Safari,laptop,SSO,TLS1.3,18,0,False,0,benign
evt_train_00371,ConnectedAppOAuth,auth,2026-02-12T21:51:00+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.0.112,mycompany.my.salesforce.com,Austin,US,iOS,SalesforceMobileSDK iOS,mobile,SSO,TLS1.3,10,0,False,0,benign
evt_train_00372,DashboardView,data_access,2026-02-13T07:25:06+00:00,u_sales_traveler_002,traveling_sales_rep,172.16.4.46,login.salesforce.com,Austin,US,macOS,Mozilla/5.0 macOS Safari,laptop,SSO,TLS1.3,36,0,False,0,benign
evt_train_00373,Login,auth,2026-02-14T17:35:35+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.1.93,login.salesforce.com,Austin,US,macOS,Mozilla/5.0 macOS Safari,laptop,OAuth,TLS1.2,24,0,False,0,benign
evt_train_00374,Logout,auth,2026-01-01T22:31:49+00:00,u_sales_traveler_002,traveling_sales_rep,172.16.4.119,login.salesforce.com,Boston,US,macOS,Mozilla/5.0 macOS Safari,laptop,OAuth,TLS1.3,21,0,False,0,benign
evt_train_00375,Logout,auth,2026-01-02T18:54:58+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.0.25,login.salesforce.com,Boston,US,macOS,Mozilla/5.0 macOS Safari,laptop,OAuth,TLS1.2,40,0,False,0,benign
evt_train_00376,DashboardView,data_access,2026-01-03T17:47:37+00:00,u_sales_traveler_002,traveling_sales_rep,172.16.4.120,mycompany.my.salesforce.com,San Francisco,US,macOS,Mozilla/5.0 macOS Safari,laptop,SSO,TLS1.2,29,0,False,0,benign
evt_train_00377,SOQLQuery,query,2026-01-04T12:10:25+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.0.29,login.salesforce.com,Boston,US,macOS,Mozilla/5.0 macOS Safari,mobile,OAuth,TLS1.3,128,0,False,0,benign
evt_train_00378,SOQLQuery,query,2026-01-05T14:39:09+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.0.172,mycompany.my.salesforce.com,Austin,US,iOS,SalesforceMobileSDK iOS,mobile,OAuth,TLS1.2,261,0,False,0,benign
evt_train_00379,ConnectedAppOAuth,auth,2026-01-06T07:42:22+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.1.226,mycompany.my.salesforce.com,Boston,US,iOS,SalesforceMobileSDK iOS,mobile,OAuth,TLS1.3,2,0,False,0,benign
evt_train_00380,DashboardView,data_access,2026-01-07T20:40:47+00:00,u_sales_traveler_002,traveling_sales_rep,172.16.4.229,mycompany.my.salesforce.com,Austin,US,iOS,SalesforceMobileSDK iOS,mobile,OAuth,TLS1.3,38,0,False,0,benign
evt_train_00381,Logout,auth,2026-01-08T19:16:09+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.1.7,login.salesforce.com,New York,US,macOS,Mozilla/5.0 macOS Safari,laptop,SSO,TLS1.3,24,0,False,0,benign
evt_train_00382,Login,auth,2026-01-09T19:51:18+00:00,u_sales_traveler_002,traveling_sales_rep,172.16.4.64,login.salesforce.com,Austin,US,macOS,Mozilla/5.0 macOS Safari,laptop,OAuth,TLS1.2,1,0,False,0,benign
evt_train_00383,ConnectedAppOAuth,auth,2026-01-10T18:14:16+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.0.113,login.salesforce.com,Austin,US,iOS,SalesforceMobileSDK iOS,mobile,OAuth,TLS1.3,25,0,False,0,benign
evt_train_00384,DashboardView,data_access,2026-01-11T10:18:07+00:00,u_sales_traveler_002,traveling_sales_rep,172.16.4.121,mycompany.my.salesforce.com,Austin,US,iOS,SalesforceMobileSDK iOS,mobile,OAuth,TLS1.3,12,0,False,0,benign
evt_train_00385,DashboardView,data_access,2026-01-12T06:11:06+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.1.73,login.salesforce.com,New York,US,iOS,SalesforceMobileSDK iOS,mobile,OAuth,TLS1.3,35,0,False,0,benign
evt_train_00386,Logout,auth,2026-01-13T19:19:50+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.1.100,mycompany.my.salesforce.com,New York,US,macOS,Mozilla/5.0 macOS Safari,mobile,SSO,TLS1.3,22,0,False,0,benign
evt_train_00387,Logout,auth,2026-01-14T21:11:12+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.1.214,mycompany.my.salesforce.com,New York,US,macOS,Mozilla/5.0 macOS Safari,laptop,SSO,TLS1.2,5,0,False,0,benign
evt_train_00388,Logout,auth,2026-01-15T12:29:47+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.0.138,login.salesforce.com,Austin,US,macOS,Mozilla/5.0 macOS Safari,mobile,OAuth,TLS1.3,3,0,False,0,benign
evt_train_00389,DashboardView,data_access,2026-01-16T21:40:19+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.0.97,login.salesforce.com,Boston,US,iOS,SalesforceMobileSDK iOS,mobile,SSO,TLS1.3,17,0,False,0,benign
evt_train_00390,ConnectedAppOAuth,auth,2026-01-17T09:25:50+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.0.7,login.salesforce.com,San Francisco,US,iOS,SalesforceMobileSDK iOS,mobile,OAuth,TLS1.3,18,0,False,0,benign
evt_train_00391,SOQLQuery,query,2026-01-18T21:05:43+00:00,u_sales_traveler_002,traveling_sales_rep,172.16.4.91,login.salesforce.com,New York,US,iOS,SalesforceMobileSDK iOS,mobile,SSO,TLS1.3,43,1,False,0,benign
evt_train_00392,SOQLQuery,query,2026-01-19T13:20:35+00:00,u_sales_traveler_002,traveling_sales_rep,172.16.4.198,mycompany.my.salesforce.com,New York,US,iOS,SalesforceMobileSDK iOS,laptop,OAuth,TLS1.3,105,1,False,0,benign
evt_train_00393,SOQLQuery,query,2026-01-20T14:57:02+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.1.185,mycompany.my.salesforce.com,Austin,US,macOS,Mozilla/5.0 macOS Safari,mobile,OAuth,TLS1.3,130,2,False,0,benign
evt_train_00394,Logout,auth,2026-01-21T11:04:33+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.0.120,mycompany.my.salesforce.com,San Francisco,US,macOS,Mozilla/5.0 macOS Safari,laptop,OAuth,TLS1.3,18,0,False,0,benign
evt_train_00395,ConnectedAppOAuth,auth,2026-01-22T13:20:46+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.0.173,mycompany.my.salesforce.com,Boston,US,iOS,SalesforceMobileSDK iOS,laptop,SSO,TLS1.3,40,0,False,0,benign
evt_train_00396,Logout,auth,2026-01-23T09:06:33+00:00,u_sales_traveler_002,traveling_sales_rep,172.16.4.22,login.salesforce.com,San Francisco,US,macOS,Mozilla/5.0 macOS Safari,laptop,SSO,TLS1.2,21,0,False,0,benign
evt_train_00397,SOQLQuery,query,2026-01-24T09:02:36+00:00,u_sales_traveler_002,traveling_sales_rep,172.16.4.219,mycompany.my.salesforce.com,New York,US,macOS,Mozilla/5.0 macOS Safari,mobile,OAuth,TLS1.3,45,1,False,0,benign
evt_train_00398,DashboardView,data_access,2026-01-25T08:00:59+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.0.172,mycompany.my.salesforce.com,New York,US,macOS,Mozilla/5.0 macOS Safari,mobile,SSO,TLS1.3,39,0,False,0,benign
evt_train_00399,DashboardView,data_access,2026-01-26T14:33:02+00:00,u_sales_traveler_002,traveling_sales_rep,172.16.4.23,mycompany.my.salesforce.com,Austin,US,macOS,Mozilla/5.0 macOS Safari,mobile,SSO,TLS1.3,40,0,False,0,benign
evt_train_00400,Login,auth,2026-01-27T12:33:42+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.0.150,login.salesforce.com,New York,US,iOS,SalesforceMobileSDK iOS,laptop,OAuth,TLS1.3,13,0,False,0,benign
evt_train_00401,DashboardView,data_access,2026-01-28T11:35:25+00:00,u_sales_traveler_002,traveling_sales_rep,172.16.4.91,login.salesforce.com,Austin,US,macOS,Mozilla/5.0 macOS Safari,mobile,OAuth,TLS1.3,11,0,False,0,benign
evt_train_00402,DashboardView,data_access,2026-01-29T13:36:34+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.0.101,mycompany.my.salesforce.com,San Francisco,US,macOS,Mozilla/5.0 macOS Safari,laptop,OAuth,TLS1.3,21,0,False,0,benign
evt_train_00403,ConnectedAppOAuth,auth,2026-01-30T06:33:08+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.1.6,mycompany.my.salesforce.com,New York,US,iOS,SalesforceMobileSDK iOS,laptop,SSO,TLS1.2,39,0,False,0,benign
evt_train_00404,DashboardView,data_access,2026-01-31T17:09:08+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.1.98,login.salesforce.com,Boston,US,iOS,SalesforceMobileSDK iOS,mobile,SSO,TLS1.3,30,0,False,0,benign
evt_train_00405,ConnectedAppOAuth,auth,2026-02-01T11:31:52+00:00,u_sales_traveler_002,traveling_sales_rep,172.16.4.184,login.salesforce.com,Boston,US,iOS,SalesforceMobileSDK iOS,laptop,OAuth,TLS1.2,31,0,False,0,benign
evt_train_00406,ConnectedAppOAuth,auth,2026-02-02T19:26:59+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.0.227,login.salesforce.com,New York,US,iOS,SalesforceMobileSDK iOS,laptop,SSO,TLS1.3,23,0,False,0,benign
evt_train_00407,Login,auth,2026-02-03T10:20:32+00:00,u_sales_traveler_002,traveling_sales_rep,172.16.4.61,login.salesforce.com,San Francisco,US,iOS,SalesforceMobileSDK iOS,laptop,SSO,TLS1.3,35,0,False,0,benign
evt_train_00408,ConnectedAppOAuth,auth,2026-02-04T18:09:08+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.1.26,mycompany.my.salesforce.com,New York,US,iOS,SalesforceMobileSDK iOS,laptop,SSO,TLS1.3,19,0,False,0,benign
evt_train_00409,ConnectedAppOAuth,auth,2026-02-05T12:31:25+00:00,u_sales_traveler_002,traveling_sales_rep,172.16.4.151,login.salesforce.com,Austin,US,iOS,SalesforceMobileSDK iOS,mobile,SSO,TLS1.2,31,0,False,0,benign
evt_train_00410,ConnectedAppOAuth,auth,2026-02-06T19:23:22+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.0.87,mycompany.my.salesforce.com,San Francisco,US,iOS,SalesforceMobileSDK iOS,mobile,SSO,TLS1.3,27,0,False,0,benign
evt_train_00411,SOQLQuery,query,2026-02-07T20:02:59+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.0.56,mycompany.my.salesforce.com,San Francisco,US,macOS,Mozilla/5.0 macOS Safari,mobile,SSO,TLS1.3,150,0,False,0,benign
evt_train_00412,Login,auth,2026-02-08T06:21:44+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.0.83,mycompany.my.salesforce.com,New York,US,iOS,SalesforceMobileSDK iOS,mobile,OAuth,TLS1.2,19,0,False,0,benign
evt_train_00413,Logout,auth,2026-02-09T10:44:44+00:00,u_sales_traveler_002,traveling_sales_rep,172.16.4.9,mycompany.my.salesforce.com,Boston,US,macOS,Mozilla/5.0 macOS Safari,laptop,SSO,TLS1.3,40,0,False,0,benign
evt_train_00414,SOQLQuery,query,2026-02-10T20:41:00+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.0.104,mycompany.my.salesforce.com,Boston,US,macOS,Mozilla/5.0 macOS Safari,mobile,OAuth,TLS1.3,63,3,False,0,benign
evt_train_00415,BulkDataExport,data_export,2026-02-11T16:31:55+00:00,u_sales_traveler_002,traveling_sales_rep,172.16.4.141,login.salesforce.com,Boston,US,macOS,Mozilla/5.0 macOS Safari,mobile,SSO,TLS1.2,70,0,False,0,benign
evt_train_00416,Login,auth,2026-02-12T21:25:47+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.0.9,mycompany.my.salesforce.com,New York,US,iOS,SalesforceMobileSDK iOS,laptop,OAuth,TLS1.3,22,0,False,0,benign
evt_train_00417,DashboardView,data_access,2026-02-13T14:14:09+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.1.234,mycompany.my.salesforce.com,New York,US,macOS,Mozilla/5.0 macOS Safari,laptop,SSO,TLS1.2,2,0,False,0,benign
evt_train_00418,Logout,auth,2026-02-14T15:58:38+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.1.119,login.salesforce.com,Austin,US,iOS,SalesforceMobileSDK iOS,mobile,SSO,TLS1.3,28,0,False,0,benign
evt_train_00419,Logout,auth,2026-01-01T10:41:59+00:00,u_sales_traveler_002,traveling_sales_rep,172.16.4.239,login.salesforce.com,Boston,US,macOS,Mozilla/5.0 macOS Safari,mobile,OAuth,TLS1.2,28,0,False,0,benign
evt_train_00420,Login,auth,2026-01-02T16:56:26+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.1.82,mycompany.my.salesforce.com,Boston,US,macOS,Mozilla/5.0 macOS Safari,mobile,OAuth,TLS1.2,2,0,False,0,benign
evt_train_00421,SOQLQuery,query,2026-01-03T14:38:36+00:00,u_sales_traveler_002,traveling_sales_rep,172.16.4.64,login.salesforce.com,Boston,US,iOS,SalesforceMobileSDK iOS,mobile,SSO,TLS1.3,108,1,False,0,benign
evt_train_00422,ConnectedAppOAuth,auth,2026-01-04T18:31:30+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.0.46,login.salesforce.com,Boston,US,macOS,Mozilla/5.0 macOS Safari,laptop,SSO,TLS1.2,12,0,False,0,benign
evt_train_00423,Login,auth,2026-01-05T12:04:11+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.1.226,mycompany.my.salesforce.com,San Francisco,US,macOS,Mozilla/5.0 macOS Safari,mobile,OAuth,TLS1.3,13,0,False,0,benign
evt_train_00424,ConnectedAppOAuth,auth,2026-01-06T18:39:47+00:00,u_sales_traveler_002,traveling_sales_rep,172.16.4.157,login.salesforce.com,Austin,US,iOS,SalesforceMobileSDK iOS,laptop,SSO,TLS1.3,21,0,False,0,benign
evt_train_00425,Login,auth,2026-01-07T18:33:48+00:00,u_sales_traveler_002,traveling_sales_rep,172.16.4.17,login.salesforce.com,Boston,US,macOS,Mozilla/5.0 macOS Safari,mobile,OAuth,TLS1.3,36,0,False,0,benign
evt_train_00426,DashboardView,data_access,2026-01-08T07:44:33+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.0.123,mycompany.my.salesforce.com,Austin,US,iOS,SalesforceMobileSDK iOS,laptop,SSO,TLS1.3,19,0,False,0,benign
evt_train_00427,SOQLQuery,query,2026-01-09T16:28:01+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.0.121,login.salesforce.com,Boston,US,macOS,Mozilla/5.0 macOS Safari,laptop,OAuth,TLS1.2,136,0,False,0,benign
evt_train_00428,Logout,auth,2026-01-10T17:05:33+00:00,u_sales_traveler_002,traveling_sales_rep,172.16.4.103,login.salesforce.com,New York,US,iOS,SalesforceMobileSDK iOS,mobile,OAuth,TLS1.3,29,0,False,0,benign
evt_train_00429,SOQLQuery,query,2026-01-11T11:55:09+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.0.201,login.salesforce.com,Boston,US,macOS,Mozilla/5.0 macOS Safari,mobile,OAuth,TLS1.3,98,0,False,0,benign
evt_train_00430,ConnectedAppOAuth,auth,2026-01-12T12:00:39+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.1.8,mycompany.my.salesforce.com,San Francisco,US,iOS,SalesforceMobileSDK iOS,mobile,OAuth,TLS1.3,9,0,False,0,benign
evt_train_00431,Login,auth,2026-01-13T21:29:26+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.1.25,login.salesforce.com,Austin,US,iOS,SalesforceMobileSDK iOS,mobile,SSO,TLS1.3,38,0,False,0,benign
evt_train_00432,Logout,auth,2026-01-14T17:02:09+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.0.175,mycompany.my.salesforce.com,New York,US,iOS,SalesforceMobileSDK iOS,mobile,OAuth,TLS1.3,4,0,False,0,benign
evt_train_00433,SOQLQuery,query,2026-01-15T15:39:42+00:00,u_sales_traveler_002,traveling_sales_rep,172.16.4.184,login.salesforce.com,Austin,US,iOS,SalesforceMobileSDK iOS,mobile,OAuth,TLS1.3,67,0,False,0,benign
evt_train_00434,Login,auth,2026-01-16T18:52:04+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.1.220,login.salesforce.com,New York,US,macOS,Mozilla/5.0 macOS Safari,laptop,OAuth,TLS1.3,24,0,False,0,benign
evt_train_00435,SOQLQuery,query,2026-01-17T22:13:44+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.0.161,login.salesforce.com,San Francisco,US,macOS,Mozilla/5.0 macOS Safari,laptop,SSO,TLS1.3,197,2,False,0,benign
evt_train_00436,Login,auth,2026-01-18T16:16:33+00:00,u_sales_traveler_002,traveling_sales_rep,172.16.4.164,mycompany.my.salesforce.com,Austin,US,macOS,Mozilla/5.0 macOS Safari,laptop,SSO,TLS1.3,39,0,False,0,benign
evt_train_00437,ConnectedAppOAuth,auth,2026-01-19T12:00:07+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.0.124,login.salesforce.com,Austin,US,iOS,SalesforceMobileSDK iOS,mobile,SSO,TLS1.3,19,0,False,0,benign
evt_train_00438,ConnectedAppOAuth,auth,2026-01-20T12:00:40+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.0.181,mycompany.my.salesforce.com,New York,US,macOS,Mozilla/5.0 macOS Safari,laptop,OAuth,TLS1.3,36,0,False,0,benign
evt_train_00439,DashboardView,data_access,2026-01-21T18:46:36+00:00,u_sales_traveler_002,traveling_sales_rep,172.16.4.12,login.salesforce.com,New York,US,iOS,SalesforceMobileSDK iOS,laptop,SSO,TLS1.3,22,0,False,0,benign
evt_train_00440,ConnectedAppOAuth,auth,2026-01-22T10:40:29+00:00,u_sales_traveler_002,traveling_sales_rep,172.16.4.234,mycompany.my.salesforce.com,Austin,US,iOS,SalesforceMobileSDK iOS,mobile,OAuth,TLS1.3,31,0,False,0,benign
evt_train_00441,Login,auth,2026-01-23T16:51:58+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.1.21,login.salesforce.com,San Francisco,US,macOS,Mozilla/5.0 macOS Safari,mobile,OAuth,TLS1.3,14,0,False,0,benign
evt_train_00442,ConnectedAppOAuth,auth,2026-01-24T09:55:50+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.1.185,mycompany.my.salesforce.com,Boston,US,macOS,Mozilla/5.0 macOS Safari,mobile,SSO,TLS1.3,39,0,False,0,benign
evt_train_00443,SOQLQuery,query,2026-01-25T15:13:33+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.1.49,login.salesforce.com,Boston,US,macOS,Mozilla/5.0 macOS Safari,laptop,OAuth,TLS1.3,183,2,False,0,benign
evt_train_00444,Login,auth,2026-01-26T10:12:21+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.1.192,mycompany.my.salesforce.com,Austin,US,iOS,SalesforceMobileSDK iOS,laptop,OAuth,TLS1.2,33,0,False,0,benign
evt_train_00445,Logout,auth,2026-01-27T22:07:00+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.1.16,login.salesforce.com,Boston,US,iOS,SalesforceMobileSDK iOS,laptop,OAuth,TLS1.3,25,0,False,0,benign
evt_train_00446,SOQLQuery,query,2026-01-28T12:20:12+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.0.78,mycompany.my.salesforce.com,San Francisco,US,iOS,SalesforceMobileSDK iOS,laptop,OAuth,TLS1.3,100,2,False,0,benign
evt_train_00447,DashboardView,data_access,2026-01-29T06:39:35+00:00,u_sales_traveler_002,traveling_sales_rep,172.16.4.31,login.salesforce.com,Boston,US,iOS,SalesforceMobileSDK iOS,laptop,OAuth,TLS1.3,8,0,False,0,benign
evt_train_00448,DashboardView,data_access,2026-01-30T16:34:28+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.0.38,login.salesforce.com,Boston,US,iOS,SalesforceMobileSDK iOS,mobile,OAuth,TLS1.3,20,0,False,0,benign
evt_train_00449,SOQLQuery,query,2026-01-31T19:25:11+00:00,u_sales_traveler_002,traveling_sales_rep,172.16.4.157,mycompany.my.salesforce.com,Austin,US,iOS,SalesforceMobileSDK iOS,mobile,OAuth,TLS1.3,85,1,False,0,benign
evt_train_00450,Login,auth,2026-02-01T09:29:19+00:00,u_sales_traveler_002,traveling_sales_rep,172.16.4.169,mycompany.my.salesforce.com,Austin,US,iOS,SalesforceMobileSDK iOS,mobile,OAuth,TLS1.2,30,0,False,0,benign
evt_train_00451,DashboardView,data_access,2026-02-02T16:29:31+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.0.21,mycompany.my.salesforce.com,San Francisco,US,macOS,Mozilla/5.0 macOS Safari,mobile,SSO,TLS1.3,22,0,False,0,benign
evt_train_00452,Logout,auth,2026-02-03T09:25:52+00:00,u_sales_traveler_002,traveling_sales_rep,172.16.4.208,login.salesforce.com,San Francisco,US,macOS,Mozilla/5.0 macOS Safari,mobile,OAuth,TLS1.3,33,0,False,0,benign
evt_train_00453,SOQLQuery,query,2026-02-04T19:15:39+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.0.145,login.salesforce.com,San Francisco,US,macOS,Mozilla/5.0 macOS Safari,laptop,OAuth,TLS1.3,81,1,False,0,benign
evt_train_00454,ConnectedAppOAuth,auth,2026-02-05T08:47:59+00:00,u_sales_traveler_002,traveling_sales_rep,172.16.4.151,mycompany.my.salesforce.com,Austin,US,macOS,Mozilla/5.0 macOS Safari,mobile,SSO,TLS1.3,12,0,False,0,benign
evt_train_00455,Login,auth,2026-02-06T08:38:06+00:00,u_sales_traveler_002,traveling_sales_rep,172.16.4.213,mycompany.my.salesforce.com,Austin,US,iOS,SalesforceMobileSDK iOS,laptop,OAuth,TLS1.3,26,0,False,0,benign
evt_train_00456,Login,auth,2026-02-07T10:28:34+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.1.104,mycompany.my.salesforce.com,Boston,US,iOS,SalesforceMobileSDK iOS,mobile,SSO,TLS1.2,10,0,False,0,benign
evt_train_00457,DashboardView,data_access,2026-02-08T06:39:32+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.1.221,login.salesforce.com,San Francisco,US,macOS,Mozilla/5.0 macOS Safari,laptop,OAuth,TLS1.2,6,0,False,0,benign
evt_train_00458,Login,auth,2026-02-09T06:15:27+00:00,u_sales_traveler_002,traveling_sales_rep,172.16.4.156,mycompany.my.salesforce.com,New York,US,macOS,Mozilla/5.0 macOS Safari,mobile,OAuth,TLS1.3,19,0,False,0,benign
evt_train_00459,ConnectedAppOAuth,auth,2026-02-10T12:35:24+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.1.220,mycompany.my.salesforce.com,Boston,US,iOS,SalesforceMobileSDK iOS,laptop,SSO,TLS1.3,9,0,False,0,benign
evt_train_00460,Logout,auth,2026-02-11T10:46:56+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.1.173,mycompany.my.salesforce.com,Boston,US,iOS,SalesforceMobileSDK iOS,mobile,SSO,TLS1.2,2,0,False,0,benign
evt_train_00461,ConnectedAppOAuth,auth,2026-02-12T22:27:35+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.1.103,mycompany.my.salesforce.com,Austin,US,macOS,Mozilla/5.0 macOS Safari,mobile,SSO,TLS1.2,30,0,False,0,benign
evt_train_00462,ConnectedAppOAuth,auth,2026-02-13T17:02:02+00:00,u_sales_traveler_002,traveling_sales_rep,172.16.4.128,mycompany.my.salesforce.com,Boston,US,macOS,Mozilla/5.0 macOS Safari,laptop,SSO,TLS1.3,35,0,False,0,benign
evt_train_00463,Login,auth,2026-02-14T08:33:56+00:00,u_sales_traveler_002,traveling_sales_rep,172.16.4.27,login.salesforce.com,Boston,US,macOS,Mozilla/5.0 macOS Safari,laptop,OAuth,TLS1.3,34,0,False,0,benign
evt_train_00464,Login,auth,2026-01-01T06:30:29+00:00,u_sales_traveler_002,traveling_sales_rep,172.16.4.236,mycompany.my.salesforce.com,San Francisco,US,iOS,SalesforceMobileSDK iOS,laptop,OAuth,TLS1.3,35,0,False,0,benign
evt_train_00465,DashboardView,data_access,2026-01-02T15:46:50+00:00,u_sales_traveler_002,traveling_sales_rep,172.16.4.71,login.salesforce.com,San Francisco,US,iOS,SalesforceMobileSDK iOS,mobile,OAuth,TLS1.3,39,0,False,0,benign
evt_train_00466,DashboardView,data_access,2026-01-03T10:32:04+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.1.69,login.salesforce.com,New York,US,macOS,Mozilla/5.0 macOS Safari,laptop,OAuth,TLS1.3,6,0,False,0,benign
evt_train_00467,Login,auth,2026-01-04T11:16:50+00:00,u_sales_traveler_002,traveling_sales_rep,172.16.4.65,mycompany.my.salesforce.com,Boston,US,iOS,SalesforceMobileSDK iOS,laptop,SSO,TLS1.3,24,0,False,0,benign
